n,mu2,tau,sigma,t,mean_unpooled,se_unpooled,mean_pooled,se_pooled,mean_eb,se_eb
50,1,0.1,0.1,157,1.5106638,0.0071438719,1.4979327,0.049032298,19.620312,0.48490065
50,1,0.1,0.1,158,1.5106638,0.0071438719,1.4979327,0.049032298,19.736915,0.48807622
50,1,0.1,0.1,159,1.5106638,0.0071438719,1.4979327,0.049032298,19.853476,0.49125061
50,1,0.1,0.1,160,1.5106638,0.0071438719,1.4979327,0.049032298,19.970037,0.49442529
50,1,0.1,0.1,161,1.5106638,0.0071438719,1.4979327,0.049032298,20.086598,0.49760027
50,1,0.1,0.1,162,1.5106638,0.0071438719,1.4979327,0.049032298,20.203159,0.50077555
50,1,0.1,0.1,163,1.5106638,0.0071438719,1.4979327,0.049032298,20.31972,0.50395111
50,1,0.1,0.1,164,1.5106638,0.0071438719,1.4979327,0.049032298,20.436282,0.50712696
50,1,0.1,0.1,165,1.5106638,0.0071438719,1.4979327,0.049032298,20.552843,0.51030308
50,1,0.1,0.1,166,1.5106638,0.0071438719,1.4979327,0.049032298,20.669404,0.51347947
50,1,0.1,0.1,167,1.5106638,0.0071438719,1.4979327,0.049032298,20.785965,0.51665613
50,1,0.1,0.1,168,1.5106638,0.0071438719,1.4979327,0.049032298,20.902526,0.51983305
50,1,0.1,0.1,169,1.5106638,0.0071438719,1.4979327,0.049032298,21.019087,0.52301022
50,1,0.1,0.1,170,1.5106638,0.0071438719,1.4979327,0.049032298,21.135648,0.52618765
50,1,0.1,0.1,171,1.5106638,0.0071438719,1.4979327,0.049032298,21.252209,0.52936533
50,1,0.1,0.1,172,1.5106638,0.0071438719,1.4979327,0.049032298,21.36877,0.53254324
50,1,0.1,0.1,173,1.5106638,0.0071438719,1.4979327,0.049032298,21.485332,0.5357214
50,1,0.1,0.1,174,1.5106638,0.0071438719,1.4979327,0.049032298,21.601893,0.53889979
50,1,0.1,0.1,175,1.5106638,0.0071438719,1.4979327,0.049032298,21.718454,0.54207841
50,1,0.1,0.1,176,1.5106638,0.0071438719,1.4979327,0.049032298,21.835015,0.54525726
50,1,0.1,0.1,177,1.5106638,0.0071438719,1.4979327,0.049032298,21.951576,0.54843632
50,1,0.1,0.1,178,1.5106638,0.0071438719,1.4979327,0.049032298,22.068137,0.55161561
50,1,0.1,0.1,179,1.5106638,0.0071438719,1.4979327,0.049032298,22.184698,0.55479511
50,1,0.1,0.1,180,1.5106638,0.0071438719,1.4979327,0.049032298,22.301259,0.55797483
50,1,0.1,0.1,181,1.5106638,0.0071438719,1.4979327,0.049032298,22.41782,0.56115475
50,1,0.1,0.1,182,1.5106638,0.0071438719,1.4979327,0.049032298,22.534382,0.56433487
50,1,0.1,0.1,183,1.5106638,0.0071438719,1.4979327,0.049032298,22.650943,0.5675152
50,1,0.1,0.1,184,1.5106638,0.0071438719,1.4979327,0.049032298,22.767504,0.57069572
50,1,0.1,0.1,185,1.5106638,0.0071438719,1.4979327,0.049032298,22.884022,0.57387607
50,1,0.1,0.1,186,1.5106638,0.0071438719,1.4979327,0.049032298,23.00054,0.57705662
50,1,0.1,0.1,187,1.5106638,0.0071438719,1.4979327,0.049032298,23.117058,0.58023735
50,1,0.1,0.1,188,1.5106638,0.0071438719,1.4979327,0.049032298,23.233576,0.58341828
50,1,0.1,0.1,189,1.5106638,0.0071438719,1.4979327,0.049032298,23.350094,0.58659939
50,1,0.1,0.1,190,1.5106638,0.0071438719,1.4979327,0.049032298,23.466612,0.58978067
50,1,0.1,0.1,191,1.5106638,0.0071438719,1.4979327,0.049032298,23.58313,0.59296214
50,1,0.1,0.1,192,1.5106638,0.0071438719,1.4979327,0.049032298,23.699648,0.59614378
50,1,0.1,0.1,193,1.5106638,0.0071438719,1.4979327,0.049032298,23.816166,0.59932559
50,1,0.1,0.1,194,1.5106638,0.0071438719,1.4979327,0.049032298,23.932684,0.60250757
50,1,0.1,0.1,195,1.5106638,0.0071438719,1.4979327,0.049032298,24.049202,0.60568972
50,1,0.1,0.1,196,1.5106638,0.0071438719,1.4979327,0.049032298,24.16572,0.60887203
50,1,0.1,0.1,197,1.5106638,0.0071438719,1.4979327,0.049032298,24.282238,0.61205451
50,1,0.1,0.1,198,1.5106638,0.0071438719,1.4979327,0.049032298,24.398756,0.61523714
50,1,0.1,0.1,199,1.5106638,0.0071438719,1.4979327,0.049032298,24.515274,0.61841993
50,1,0.5,0.1,0,0.52727479,0.0044573368,0.50744502,0.022515943,0.52580006,0.0045449966
50,1,0.5,0.1,1,0.82394113,0.0064685682,0.85550202,0.036028602,0.68813825,0.0066449338
50,1,0.5,0.1,2,0.99393191,0.0075891466,1.0693828,0.045135496,0.73271097,0.0072966861
50,1,0.5,0.1,3,1.1040273,0.0083892321,1.2160476,0.050103836,0.75939056,0.0079785858
50,1,0.5,0.1,4,1.1780836,0.0088818356,1.3238607,0.053835036,0.77985677,0.008771614
50,1,0.5,0.1,5,1.2327943,0.0092197328,1.414149,0.055849469,0.79695362,0.0095880188
50,1,0.5,0.1,6,1.2753567,0.0094286036,1.5097672,0.057156431,0.81236367,0.010470702
50,1,0.5,0.1,7,1.3088381,0.0095927812,1.5730402,0.057444763,0.82652505,0.011421094
50,1,0.5,0.1,8,1.3354962,0.0096223965,1.6276473,0.057499957,0.84029394,0.012388441
50,1,0.5,0.1,9,1.3598563,0.0095561673,1.6584999,0.057856246,0.85344803,0.013403246
50,1,0.5,0.1,10,1.3792322,0.0095830999,1.6871457,0.057815773,0.8665091,0.014462354
50,1,0.5,0.1,11,1.3969104,0.0096041794,1.7344082,0.057202351,0.87928612,0.01553649
50,1,0.5,0.1,12,1.4122024,0.0096894423,1.771725,0.05686348,0.89198747,0.016631745
50,1,0.5,0.1,13,1.4242507,0.0096692355,1.8113584,0.056496946,0.90443494,0.017745838
50,1,0.5,0.1,14,1.4354526,0.0096591398,1.8526202,0.056022432,0.91688293,0.018880368
50,1,0.5,0.1,15,1.446107,0.0096187531,1.8859906,0.05582906,0.92927099,0.020029083
50,1,0.5,0.1,16,1.4560763,0.0095929129,1.9234839,0.055478432,0.94136812,0.021156697
50,1,0.5,0.1,17,1.4642856,0.0095949596,1.9526684,0.055464536,0.95341818,0.022297904
50,1,0.5,0.1,18,1.4721587,0.0096171785,1.9796307,0.055534403,0.96539304,0.023444619
50,1,0.5,0.1,19,1.4799114,0.0096560478,2.0046625,0.055686055,0.97708735,0.024546749
50,1,0.5,0.1,20,1.4859346,0.009666707,2.0313878,0.055819783,0.98871784,0.025638281
50,1,0.5,0.1,21,1.4903588,0.0096873983,2.0584411,0.055941473,1.0001581,0.02673142
50,1,0.5,0.1,22,1.4951909,0.0096792922,2.0854322,0.056062569,1.0115765,0.027832006
50,1,0.5,0.1,23,1.4994041,0.0096411484,2.1163394,0.056027053,1.0230265,0.028940688
50,1,0.5,0.1,24,1.5042539,0.009626662,2.1413712,0.056223716,1.0344288,0.030055598
50,1,0.5,0.1,25,1.5073626,0.0095863857,2.1664031,0.05642831,1.045859,0.031176899
50,1,0.5,0.1,26,1.5113806,0.0095751519,2.1914349,0.056640749,1.0572091,0.032302856
50,1,0.5,0.1,27,1.5148534,0.0095534787,2.218372,0.05681371,1.0685875,0.033433715
50,1,0.5,0.1,28,1.5181932,0.0095223638,2.2455631,0.056953598,1.0799431,0.034567938
50,1,0.5,0.1,29,1.521242,0.0095254055,2.2705949,0.057189894,1.0913428,0.035706737
50,1,0.5,0.1,30,1.5245573,0.0095304099,2.2956267,0.057433684,1.1027418,0.036850177
50,1,0.5,0.1,31,1.5267763,0.0095200843,2.3206585,0.057684873,1.1140903,0.037996121
50,1,0.5,0.1,32,1.5291441,0.0095179178,2.3478673,0.057858046,1.1254053,0.039144859
50,1,0.5,0.1,33,1.5313519,0.0094984067,2.3728991,0.058123778,1.1367556,0.040296548
50,1,0.5,0.1,34,1.5342346,0.0094730733,2.3979309,0.058396626,1.1480881,0.041449374
50,1,0.5,0.1,35,1.536276,0.0094603766,2.4229627,0.058676492,1.1593755,0.042606008
50,1,0.5,0.1,36,1.5386407,0.0094418295,2.4503653,0.058890365,1.1706548,0.043765308
50,1,0.5,0.1,37,1.5411685,0.0094359411,2.4753971,0.059184384,1.1819775,0.044925489
50,1,0.5,0.1,38,1.5431137,0.0094183568,2.5004289,0.059485124,1.1933187,0.046088545
50,1,0.5,0.1,39,1.5444688,0.0094251141,2.5254607,0.059792482,1.2045686,0.047252856
50,1,0.5,0.1,40,1.545731,0.0094265547,2.5504925,0.060106358,1.2158676,0.048418348
50,1,0.5,0.1,41,1.5472161,0.0094350356,2.5755243,0.06042665,1.2271648,0.049585484
50,1,0.5,0.1,42,1.5496299,0.0094568578,2.6005561,0.060753256,1.2384385,0.050753629
50,1,0.5,0.1,43,1.5509811,0.0094676792,2.625588,0.061086075,1.2497959,0.051926255
50,1,0.5,0.1,44,1.5520182,0.009463146,2.6506198,0.061425007,1.2610686,0.053097054
50,1,0.5,0.1,45,1.5536086,0.0094650124,2.6756516,0.06176995,1.2723207,0.054269906
50,1,0.5,0.1,46,1.5551688,0.0094441548,2.7006834,0.062120804,1.2836063,0.055443162
50,1,0.5,0.1,47,1.5566035,0.0094497568,2.7257152,0.062477471,1.2948551,0.056617488
50,1,0.5,0.1,48,1.5576619,0.0094632521,2.750747,0.06283985,1.3060987,0.057792355
50,1,0.5,0.1,49,1.5590066,0.0094627495,2.7757788,0.063207844,1.3173677,0.058968287
50,1,0.5,0.1,50,1.5600496,0.0094729505,2.8008106,0.063581355,1.3286131,0.060144889
50,1,0.5,0.1,51,1.5613152,0.0094596688,2.8258424,0.063960286,1.3398929,0.061321911
50,1,0.5,0.1,52,1.5624896,0.009488827,2.8508742,0.064344542,1.3511806,0.062499795
50,1,0.5,0.1,53,1.5634703,0.009503917,2.875906,0.064734028,1.362423,0.063679465
50,1,0.5,0.1,54,1.5644823,0.0095010732,2.9009378,0.06512865,1.3736456,0.064859143
50,1,0.5,0.1,55,1.565005,0.0095046576,2.9259696,0.065528315,1.3848507,0.066037888
50,1,0.5,0.1,56,1.5662504,0.00949439,2.9510014,0.065932932,1.3960928,0.06721707
50,1,0.5,0.1,57,1.5672855,0.0094967019,2.9760333,0.066342409,1.4072882,0.068397697
50,1,0.5,0.1,58,1.5686391,0.0094913612,3.0010651,0.066756659,1.4184985,0.069578648
50,1,0.5,0.1,59,1.569556,0.009484143,3.0260969,0.067175591,1.4297231,0.070759745
50,1,0.5,0.1,60,1.5704496,0.0094674639,3.0511287,0.06759912,1.4409264,0.071941984
50,1,0.5,0.1,61,1.5713287,0.0094522884,3.0761605,0.068027158,1.4520952,0.073124456
50,1,0.5,0.1,62,1.57219,0.0094525584,3.1011923,0.068459623,1.4632773,0.074307247
50,1,0.5,0.1,63,1.5726825,0.0094476461,3.1262241,0.06889643,1.4744928,0.075490195
50,1,0.5,0.1,64,1.5733788,0.009436456,3.1512559,0.069337497,1.485709,0.076673207
50,1,0.5,0.1,65,1.5741261,0.0094367732,3.1762877,0.069782744,1.4968908,0.077857435
50,1,0.5,0.1,66,1.5747836,0.0094300653,3.2013195,0.070232091,1.5081034,0.079041375
50,1,0.5,0.1,67,1.5753565,0.009432197,3.2263513,0.070685459,1.5192829,0.080226493
50,1,0.5,0.1,68,1.575689,0.0094336566,3.2513831,0.071142773,1.5304977,0.081410871
50,1,0.5,0.1,69,1.5763774,0.0094432292,3.2764149,0.071603956,1.5417096,0.082596376
50,1,0.5,0.1,70,1.5770107,0.0094415278,3.3014467,0.072068933,1.552908,0.083782248
50,1,0.5,0.1,71,1.5777661,0.0094467611,3.3264786,0.072537634,1.5640982,0.084968126
50,1,0.5,0.1,72,1.5785524,0.0094430188,3.3515104,0.073009984,1.5752808,0.086154908
50,1,0.5,0.1,73,1.5790064,0.0094400281,3.3765422,0.073485915,1.5864454,0.087341581
50,1,0.5,0.1,74,1.579533,0.0094425232,3.401574,0.073965356,1.5976472,0.08852854
50,1,0.5,0.1,75,1.579897,0.0094417482,3.4266058,0.07444824,1.6088226,0.08971581
50,1,0.5,0.1,76,1.5801886,0.0094386582,3.4516376,0.074934501,1.6200004,0.090903482
50,1,0.5,0.1,77,1.5806613,0.009436095,3.4766694,0.075424074,1.6311582,0.092091053
50,1,0.5,0.1,78,1.580995,0.0094277434,3.5017012,0.075916893,1.6423544,0.093279056
50,1,0.5,0.1,79,1.5814686,0.0094167111,3.526733,0.076412897,1.6535392,0.09446717
50,1,0.5,0.1,80,1.5819324,0.0094100189,3.5517648,0.076912023,1.6647373,0.095655459
50,1,0.5,0.1,81,1.5823792,0.0094178667,3.5767966,0.077414212,1.6759107,0.096843843
50,1,0.5,0.1,82,1.5829323,0.0094185035,3.6018284,0.077919404,1.6870958,0.09803238
50,1,0.5,0.1,83,1.5833468,0.0094202302,3.6268602,0.078427541,1.6982668,0.099221464
50,1,0.5,0.1,84,1.5838877,0.0094367998,3.651892,0.078938566,1.7094384,0.10041049
50,1,0.5,0.1,85,1.5843702,0.0094514263,3.6769238,0.079452423,1.7206111,0.10159961
50,1,0.5,0.1,86,1.5849568,0.0094452178,3.7019557,0.079969059,1.7318088,0.10278866
50,1,0.5,0.1,87,1.5854457,0.0094457369,3.7269875,0.080488419,1.7429944,0.10397822
50,1,0.5,0.1,88,1.5857804,0.009445488,3.7520193,0.081010451,1.7541629,0.10516782
50,1,0.5,0.1,89,1.5861756,0.0094369709,3.7770511,0.081535103,1.7653497,0.10635762
50,1,0.5,0.1,90,1.5865349,0.0094443186,3.8020829,0.082062326,1.776548,0.10754781
50,1,0.5,0.1,91,1.586946,0.0094334379,3.8271147,0.08259207,1.7877182,0.10873784
50,1,0.5,0.1,92,1.5876227,0.0094362941,3.8521465,0.083124287,1.7988934,0.10992803
50,1,0.5,0.1,93,1.5880754,0.0094358266,3.8771783,0.08365893,1.8100644,0.11111944
50,1,0.5,0.1,94,1.5887503,0.0094189411,3.9022101,0.084195952,1.8212547,0.11231037
50,1,0.5,0.1,95,1.5892097,0.0094139255,3.9272419,0.084735309,1.8324348,0.11350123
50,1,0.5,0.1,96,1.5898305,0.009423826,3.9522737,0.085276956,1.8436008,0.1146921
50,1,0.5,0.1,97,1.5901897,0.0094196447,3.9773055,0.085820849,1.8547805,0.1158828
50,1,0.5,0.1,98,1.590499,0.0094145445,4.0023373,0.086366947,1.8659618,0.11707404
50,1,0.5,0.1,99,1.5910922,0.0094045597,4.0273691,0.086915207,1.8771444,0.11826504
50,1,0.5,0.1,100,1.5914719,0.0094122485,4.052401,0.087465589,1.8883207,0.1194563
50,1,0.5,0.1,101,1.5919805,0.0094087106,4.0774328,0.088018054,1.8995305,0.12064766
50,1,0.5,0.1,102,1.5922251,0.0094030359,4.1024646,0.088572562,1.9107145,0.12183908
50,1,0.5,0.1,103,1.5926403,0.0094004231,4.1274964,0.089129074,1.9218974,0.12303029
50,1,0.5,0.1,104,1.5928708,0.0094019838,4.1525282,0.089687555,1.9330815,0.12422195
50,1,0.5,0.1,105,1.5932179,0.0094074316,4.17756,0.090247967,1.9442601,0.12541362
50,1,0.5,0.1,106,1.5935947,0.0094169094,4.2025918,0.090810274,1.9554391,0.1266052
50,1,0.5,0.1,107,1.5938184,0.0094135802,4.2276236,0.091374442,1.9666129,0.12779697
50,1,0.5,0.1,108,1.5940684,0.0094135368,4.2526554,0.091940436,1.9777716,0.12898903
50,1,0.5,0.1,109,1.5942346,0.0094150325,4.2776872,0.092508223,1.9889274,0.13018117
50,1,0.5,0.1,110,1.5945761,0.0094293476,4.302719,0.09307777,2.0000828,0.13137339
50,1,0.5,0.1,111,1.5948186,0.0094293273,4.3277508,0.093649044,2.0112453,0.13256566
50,1,0.5,0.1,112,1.594963,0.0094285465,4.3527826,0.094222015,2.0224255,0.13375802
50,1,0.5,0.1,113,1.5952026,0.0094268584,4.3778144,0.094796652,2.0335845,0.13495036
50,1,0.5,0.1,114,1.5955817,0.0094230877,4.4028463,0.095372924,2.0447649,0.13614319
50,1,0.5,0.1,115,1.595772,0.0094255286,4.4278781,0.095950802,2.0559357,0.13733589
50,1,0.5,0.1,116,1.5959912,0.0094289438,4.4529099,0.096530257,2.0671215,0.13852834
50,1,0.5,0.1,117,1.5964172,0.0094285355,4.4779417,0.097111261,2.0782871,0.13972092
50,1,0.5,0.1,118,1.596569,0.0094287798,4.5029735,0.097693787,2.089466,0.1409135
50,1,0.5,0.1,119,1.5968246,0.0094258618,4.5280053,0.098277807,2.1006536,0.14210622
50,1,0.5,0.1,120,1.5970347,0.0094222804,4.5530371,0.098863294,2.1118278,0.14329918
50,1,0.5,0.1,121,1.5972224,0.0094221923,4.5780689,0.099450224,2.1230192,0.14449164
50,1,0.5,0.1,122,1.5973855,0.0094221941,4.6031007,0.10003857,2.1341781,0.14568472
50,1,0.5,0.1,123,1.5976149,0.0094262409,4.6281325,0.10062831,2.1453323,0.14687784
50,1,0.5,0.1,124,1.5979232,0.0094259442,4.6531643,0.10121941,2.1564888,0.14807137
50,1,0.5,0.1,125,1.5980876,0.00942769,4.6781961,0.10181186,2.1676825,0.14926448
50,1,0.5,0.1,126,1.5982361,0.0094277212,4.7032279,0.10240563,2.1788372,0.15045777
50,1,0.5,0.1,127,1.5985983,0.0094251343,4.7282597,0.1030007,2.1899888,0.15165124
50,1,0.5,0.1,128,1.5988287,0.009421477,4.7532916,0.10359704,2.201186,0.15284451
50,1,0.5,0.1,129,1.5991936,0.0094301114,4.7783234,0.10419463,2.2123553,0.15403805
50,1,0.5,0.1,130,1.599352,0.0094306007,4.8033552,0.10479346,2.2235217,0.15523135
50,1,0.5,0.1,131,1.5997497,0.0094317,4.828387,0.10539349,2.2346767,0.15642498
50,1,0.5,0.1,132,1.6001215,0.0094291046,4.8534188,0.10599472,2.245837,0.15761866
50,1,0.5,0.1,133,1.6003264,0.0094295906,4.8784506,0.10659712,2.2570044,0.1588123
50,1,0.5,0.1,134,1.6005855,0.0094378395,4.9034824,0.10720066,2.2681651,0.16000581
50,1,0.5,0.1,135,1.6008083,0.0094422624,4.9285142,0.10780534,2.2793255,0.16119946
50,1,0.5,0.1,136,1.6010424,0.0094421914,4.953546,0.10841113,2.2904925,0.16239307
50,1,0.5,0.1,137,1.6013334,0.0094403988,4.9785778,0.10901802,2.3016804,0.16358735
50,1,0.5,0.1,138,1.6014945,0.0094411628,5.0036096,0.10962597,2.3128505,0.16478111
50,1,0.5,0.1,139,1.6018409,0.0094359091,5.0286414,0.11023499,2.3240073,0.16597504
50,1,0.5,0.1,140,1.6020426,0.0094325021,5.0536732,0.11084505,2.3351621,0.1671689
50,1,0.5,0.1,141,1.6022769,0.0094360335,5.078705,0.11145613,2.3463194,0.1683628
50,1,0.5,0.1,142,1.6026141,0.009440065,5.1037369,0.11206821,2.3574673,0.16955684
50,1,0.5,0.1,143,1.6028453,0.0094346098,5.1287687,0.11268129,2.3686202,0.1707508
50,1,0.5,0.1,144,1.6029761,0.009435628,5.1538005,0.11329534,2.3797738,0.17194491
50,1,0.5,0.1,145,1.6032394,0.0094333251,5.1788323,0.11391034,2.3909371,0.17313887
50,1,0.5,0.1,146,1.6033563,0.0094338322,5.2038641,0.11452629,2.4021222,0.17433331
50,1,0.5,0.1,147,1.6035011,0.0094334389,5.2288959,0.11514317,2.4132736,0.17552746
50,1,0.5,0.1,148,1.6036632,0.0094333236,5.2539277,0.11576096,2.4244185,0.17672169
50,1,0.5,0.1,149,1.6039213,0.0094298074,5.2789595,0.11637965,2.4355769,0.17791576
50,1,0.5,0.1,150,1.6041306,0.0094327893,5.3039913,0.11699922,2.4467121,0.17911028
50,1,0.5,0.1,151,1.6042945,0.0094328369,5.3290231,0.11761966,2.4578789,0.18030448
50,1,0.5,0.1,152,1.6044311,0.0094336706,5.3540549,0.11824096,2.46903,0.1814988
50,1,0.5,0.1,153,1.6045308,0.0094333602,5.3790867,0.1188631,2.4801885,0.1826931
50,1,0.5,0.1,154,1.6047941,0.0094390438,5.4041185,0.11948607,2.4913378,0.18388763
50,1,0.5,0.1,155,1.6049011,0.0094397905,5.4291503,0.12010986,2.5024821,0.18508202
50,1,0.5,0.1,156,1.6050327,0.0094411419,5.4541822,0.12073445,2.5136405,0.1862762
50,1,0.5,0.1,157,1.6052701,0.0094416835,5.479214,0.12135984,2.5248031,0.18747061
50,1,0.5,0.1,158,1.6054748,0.0094375497,5.5042458,0.121986,2.5359504,0.18866516
50,1,0.5,0.1,159,1.6056691,0.0094463164,5.5292776,0.12261293,2.5471132,0.18985969
50,1,0.5,0.1,160,1.605767,0.0094468893,5.5543094,0.12324062,2.5582562,0.19105435
50,1,0.5,0.1,161,1.6058916,0.0094460508,5.5793412,0.12386905,2.5694341,0.19224902
50,1,0.5,0.1,162,1.6060596,0.0094438675,5.604373,0.12449821,2.5806137,0.19344347
50,1,0.5,0.1,163,1.6061888,0.0094431228,5.6294048,0.12512809,2.5917654,0.19463841
50,1,0.5,0.1,164,1.606294,0.0094432604,5.6544366,0.12575869,2.6029085,0.19583318
50,1,0.5,0.1,165,1.6064208,0.0094424844,5.6794684,0.12638999,2.6140495,0.19702801
50,1,0.5,0.1,166,1.6065447,0.0094427478,5.7045002,0.12702198,2.6252142,0.19822252
50,1,0.5,0.1,167,1.6066481,0.0094422011,5.729532,0.12765464,2.6363658,0.19941765
50,1,0.5,0.1,168,1.6068141,0.0094437359,5.7545638,0.12828798,2.647516,0.20061238
50,1,0.5,0.1,169,1.606911,0.0094435851,5.7795956,0.12892198,2.6586777,0.20180691
50,1,0.5,0.1,170,1.6071043,0.0094464327,5.8046275,0.12955662,2.6698193,0.20300181
50,1,0.5,0.1,171,1.6072986,0.0094438444,5.8296593,0.13019191,2.6809629,0.20419669
50,1,0.5,0.1,172,1.6073936,0.0094444411,5.8546911,0.13082783,2.6920979,0.20539169
50,1,0.5,0.1,173,1.607647,0.0094492987,5.8797229,0.13146437,2.7032361,0.20658659
50,1,0.5,0.1,174,1.6078273,0.009446484,5.9047547,0.13210153,2.7143775,0.20778153
50,1,0.5,0.1,175,1.6079304,0.00944576,5.9297865,0.13273928,2.7255138,0.20897665
50,1,0.5,0.1,176,1.608048,0.0094452549,5.9548183,0.13337764,2.7366635,0.21017191
50,1,0.5,0.1,177,1.6081896,0.0094479648,5.9798501,0.13401658,2.7478171,0.21136677
50,1,0.5,0.1,178,1.6083283,0.009448178,6.0048819,0.1346561,2.758976,0.21256166
50,1,0.5,0.1,179,1.6084529,0.009447968,6.0299137,0.13529619,2.7701241,0.21375669
50,1,0.5,0.1,180,1.6085589,0.0094487813,6.0549455,0.13593685,2.7812985,0.2149517
50,1,0.5,0.1,181,1.608819,0.0094538278,6.0799773,0.13657805,2.7924578,0.21614654
50,1,0.5,0.1,182,1.6089054,0.0094536159,6.1050091,0.13721981,2.8036083,0.21734162
50,1,0.5,0.1,183,1.6089956,0.0094548219,6.1300409,0.1378621,2.8147548,0.21853673
50,1,0.5,0.1,184,1.6091236,0.009455177,6.1550728,0.13850493,2.8258949,0.21973198
50,1,0.5,0.1,185,1.6092371,0.009455607,6.1801046,0.13914828,2.8370583,0.2209273
50,1,0.5,0.1,186,1.6093528,0.009455097,6.2051364,0.13979215,2.8482238,0.22212232
50,1,0.5,0.1,187,1.6094515,0.0094551913,6.2301682,0.14043652,2.8593823,0.22331731
50,1,0.5,0.1,188,1.6095607,0.0094533343,6.2552,0.14108141,2.8705626,0.22451241
50,1,0.5,0.1,189,1.6096708,0.0094537602,6.2802318,0.14172678,2.8817248,0.22570774
50,1,0.5,0.1,190,1.60999,0.0094527091,6.3052636,0.14237265,2.8928842,0.22690353
50,1,0.5,0.1,191,1.6101284,0.0094520211,6.3302954,0.143019,2.904032,0.22809866
50,1,0.5,0.1,192,1.6102242,0.0094523982,6.3553272,0.14366582,2.9151677,0.22929394
50,1,0.5,0.1,193,1.610325,0.0094530593,6.380359,0.14431312,2.9263134,0.23048931
50,1,0.5,0.1,194,1.610408,0.009453157,6.4053908,0.14496088,2.9374487,0.23168482
50,1,0.5,0.1,195,1.6107185,0.0094548383,6.4304226,0.14560909,2.9485911,0.23288005
50,1,0.5,0.1,196,1.6108098,0.0094566926,6.4554544,0.14625776,2.9597405,0.23407537
50,1,0.5,0.1,197,1.6109136,0.0094578512,6.4804862,0.14690687,2.9709128,0.23527055
50,1,0.5,0.1,198,1.6110185,0.0094574966,6.5055181,0.14755642,2.9820479,0.23646588
50,1,0.5,0.1,199,1.6111404,0.0094577431,6.5305499,0.14820641,2.9931878,0.23766141
50,1,2,0.1,0,1.1929856,0.01109477,1.1719866,0.024672801,1.1994467,0.010974919
50,1,2,0.1,1,1.6232235,0.013267374,2.1355763,0.037966275,1.5816267,0.012854488
50,1,2,0.1,2,1.8761842,0.015156047,2.9850362,0.048461032,1.803134,0.015302723
50,1,2,0.1,3,2.0622752,0.017178528,3.7936333,0.05409811,1.9684573,0.017540109
50,1,2,0.1,4,2.2064189,0.018889561,4.5605187,0.058897746,2.1043271,0.019503722
50,1,2,0.1,5,2.324536,0.020534383,5.3001275,0.064207456,2.2216849,0.021427051
50,1,2,0.1,6,2.4279263,0.022133387,6.0460143,0.069223533,2.323931,0.023385799
50,1,2,0.1,7,2.5198228,0.023665828,6.7753089,0.075164813,2.4187118,0.025216465
50,1,2,0.1,8,2.5984664,0.025054294,7.4945986,0.081243061,2.5041922,0.026970614
50,1,2,0.1,9,2.6753834,0.026566786,8.2015589,0.087787055,2.5821976,0.028642342
50,1,2,0.1,10,2.7470215,0.028010984,8.8976785,0.0945758,2.6546985,0.03026175
50,1,2,0.1,11,2.8127559,0.029420588,9.6109304,0.10078918,2.7218958,0.031939829
50,1,2,0.1,12,2.8751378,0.030785937,10.31928,0.10750111,2.7849231,0.033468423
50,1,2,0.1,13,2.9312455,0.032077706,11.03024,0.11427646,2.8450363,0.035017402
50,1,2,0.1,14,2.9876646,0.033436074,11.737532,0.12112876,2.901615,0.036495986
50,1,2,0.1,15,3.0397563,0.034666227,12.438807,0.12839415,2.956547,0.037967893
50,1,2,0.1,16,3.0910743,0.035900522,13.144221,0.13581906,3.0090641,0.039343298
50,1,2,0.1,17,3.1396706,0.037198816,13.837624,0.14349688,3.0595568,0.040759982
50,1,2,0.1,18,3.1866109,0.038430905,14.538779,0.15073117,3.1094548,0.042155441
50,1,2,0.1,19,3.2303019,0.039581689,15.235298,0.15827111,3.1574495,0.043571238
50,1,2,0.1,20,3.2732179,0.040671486,15.932017,0.16588685,3.2020522,0.045005495
50,1,2,0.1,21,3.3125524,0.041869042,16.63059,0.17373043,3.2462908,0.046405237
50,1,2,0.1,22,3.3513077,0.042996945,17.330262,0.18149596,3.2907202,0.047807447
50,1,2,0.1,23,3.391247,0.043997806,18.027683,0.18944197,3.3324064,0.04920569
50,1,2,0.1,24,3.4277047,0.045063596,18.730857,0.19705021,3.373935,0.050605374
50,1,2,0.1,25,3.4626957,0.046151508,19.424258,0.20503058,3.4138026,0.051986933
50,1,2,0.1,26,3.4979401,0.047190002,20.11766,0.21302965,3.4533787,0.053352243
50,1,2,0.1,27,3.5321389,0.048324225,20.817581,0.22099208,3.4917169,0.054758889
50,1,2,0.1,28,3.5639366,0.049441866,21.514638,0.22879986,3.5306905,0.056112058
50,1,2,0.1,29,3.5956,0.050507911,22.20804,0.23684567,3.5674179,0.057484466
50,1,2,0.1,30,3.6270682,0.051541748,22.901443,0.24490328,3.6027864,0.058829656
50,1,2,0.1,31,3.6568528,0.052577559,23.594846,0.25297158,3.6383677,0.060146831
50,1,2,0.1,32,3.6854351,0.053635575,24.290956,0.26096563,3.673797,0.061459596
50,1,2,0.1,33,3.7150523,0.054627491,24.984359,0.26905294,3.7074762,0.062734121
50,1,2,0.1,34,3.7433732,0.055601225,25.682202,0.27700727,3.7399544,0.064070636
